recording_id,speaker,audio_path,y_true,n_segments,split,PC1,PC2,class_name
sp1383__Lab41-SRI-VOiCES-src-sp1383-ch130533-sg0004,sp1383,VOiCES_devkit\source-16k\sp1383\Lab41-SRI-VOiCES-src-sp1383-ch130533-sg0004.wav,0,5,test,0.25064862,0.14029244,not_allow
sp1401__Lab41-SRI-VOiCES-src-sp1401-ch014358-sg0023,sp1401,VOiCES_devkit\source-16k\sp1401\Lab41-SRI-VOiCES-src-sp1401-ch014358-sg0023.wav,0,6,test,0.7114236,-0.12507436,not_allow
sp1401__Lab41-SRI-VOiCES-src-sp1401-ch146770-sg0003,sp1401,VOiCES_devkit\source-16k\sp1401\Lab41-SRI-VOiCES-src-sp1401-ch146770-sg0003.wav,0,6,test,0.505901,0.046023786,not_allow
sp1472__Lab41-SRI-VOiCES-src-sp1472-ch142848-sg0010,sp1472,VOiCES_devkit\source-16k\sp1472\Lab41-SRI-VOiCES-src-sp1472-ch142848-sg0010.wav,0,5,test,0.72829396,-0.07896373,not_allow
sp1472__Lab41-SRI-VOiCES-src-sp1472-ch285314-sg0037,sp1472,VOiCES_devkit\source-16k\sp1472\Lab41-SRI-VOiCES-src-sp1472-ch285314-sg0037.wav,0,6,test,0.6067099,-0.08460347,not_allow
sp1482__Lab41-SRI-VOiCES-src-sp1482-ch140071-sg0034,sp1482,VOiCES_devkit\source-16k\sp1482\Lab41-SRI-VOiCES-src-sp1482-ch140071-sg0034.wav,0,6,test,0.53501076,-0.063531995,not_allow
sp1482__Lab41-SRI-VOiCES-src-sp1482-ch140072-sg0023,sp1482,VOiCES_devkit\source-16k\sp1482\Lab41-SRI-VOiCES-src-sp1482-ch140072-sg0023.wav,0,6,test,0.5969106,-0.13119215,not_allow
sp1603__Lab41-SRI-VOiCES-src-sp1603-ch139325-sg0015,sp1603,VOiCES_devkit\source-16k\sp1603\Lab41-SRI-VOiCES-src-sp1603-ch139325-sg0015.wav,0,6,test,0.6060939,-0.04185596,not_allow
sp1603__Lab41-SRI-VOiCES-src-sp1603-ch141713-sg0002,sp1603,VOiCES_devkit\source-16k\sp1603\Lab41-SRI-VOiCES-src-sp1603-ch141713-sg0002.wav,0,5,test,0.5132789,0.12949535,not_allow
sp1923__Lab41-SRI-VOiCES-src-sp1923-ch161972-sg0002,sp1923,VOiCES_devkit\source-16k\sp1923\Lab41-SRI-VOiCES-src-sp1923-ch161972-sg0002.wav,0,5,test,0.51087034,0.19378966,not_allow
sp1923__Lab41-SRI-VOiCES-src-sp1923-ch161975-sg0008,sp1923,VOiCES_devkit\source-16k\sp1923\Lab41-SRI-VOiCES-src-sp1923-ch161975-sg0008.wav,0,6,test,0.6160515,0.033991337,not_allow
sp1926__Lab41-SRI-VOiCES-src-sp1926-ch147979-sg0011,sp1926,VOiCES_devkit\source-16k\sp1926\Lab41-SRI-VOiCES-src-sp1926-ch147979-sg0011.wav,0,6,test,0.46325696,0.079968035,not_allow
sp1926__Lab41-SRI-VOiCES-src-sp1926-ch147987-sg0019,sp1926,VOiCES_devkit\source-16k\sp1926\Lab41-SRI-VOiCES-src-sp1926-ch147987-sg0019.wav,0,6,test,0.12061615,0.12828124,not_allow
sp2074__Lab41-SRI-VOiCES-src-sp2074-ch147193-sg0015,sp2074,VOiCES_devkit\source-16k\sp2074\Lab41-SRI-VOiCES-src-sp2074-ch147193-sg0015.wav,0,6,test,0.61892563,-0.10880479,not_allow
sp2074__Lab41-SRI-VOiCES-src-sp2074-ch159371-sg0034,sp2074,VOiCES_devkit\source-16k\sp2074\Lab41-SRI-VOiCES-src-sp2074-ch159371-sg0034.wav,0,6,test,0.71601117,-0.13925904,not_allow
sp2110__Lab41-SRI-VOiCES-src-sp2110-ch161100-sg0026,sp2110,VOiCES_devkit\source-16k\sp2110\Lab41-SRI-VOiCES-src-sp2110-ch161100-sg0026.wav,0,6,test,0.5953791,-0.059682682,not_allow
sp2110__Lab41-SRI-VOiCES-src-sp2110-ch161101-sg0036,sp2110,VOiCES_devkit\source-16k\sp2110\Lab41-SRI-VOiCES-src-sp2110-ch161101-sg0036.wav,0,6,test,0.6197472,-0.006908208,not_allow
sp2137__Lab41-SRI-VOiCES-src-sp2137-ch131742-sg0024,sp2137,VOiCES_devkit\source-16k\sp2137\Lab41-SRI-VOiCES-src-sp2137-ch131742-sg0024.wav,0,6,test,0.51732695,0.014509141,not_allow
sp2137__Lab41-SRI-VOiCES-src-sp2137-ch155944-sg0014,sp2137,VOiCES_devkit\source-16k\sp2137\Lab41-SRI-VOiCES-src-sp2137-ch155944-sg0014.wav,0,6,test,0.34047344,-0.03666064,not_allow
sp2162__Lab41-SRI-VOiCES-src-sp2162-ch164461-sg0022,sp2162,VOiCES_devkit\source-16k\sp2162\Lab41-SRI-VOiCES-src-sp2162-ch164461-sg0022.wav,0,6,test,0.5500191,0.070797205,not_allow
sp2162__Lab41-SRI-VOiCES-src-sp2162-ch164461-sg0026,sp2162,VOiCES_devkit\source-16k\sp2162\Lab41-SRI-VOiCES-src-sp2162-ch164461-sg0026.wav,0,6,test,0.36002275,0.20173877,not_allow
sp2397__Lab41-SRI-VOiCES-src-sp2397-ch162253-sg0026,sp2397,VOiCES_devkit\source-16k\sp2397\Lab41-SRI-VOiCES-src-sp2397-ch162253-sg0026.wav,0,5,test,0.3975837,0.13626373,not_allow
sp2397__Lab41-SRI-VOiCES-src-sp2397-ch162253-sg0028,sp2397,VOiCES_devkit\source-16k\sp2397\Lab41-SRI-VOiCES-src-sp2397-ch162253-sg0028.wav,0,6,test,0.51998454,-0.044831693,not_allow
sp2494__Lab41-SRI-VOiCES-src-sp2494-ch156014-sg0007,sp2494,VOiCES_devkit\source-16k\sp2494\Lab41-SRI-VOiCES-src-sp2494-ch156014-sg0007.wav,0,6,test,0.41163507,0.096717834,not_allow
sp2494__Lab41-SRI-VOiCES-src-sp2494-ch156019-sg0021,sp2494,VOiCES_devkit\source-16k\sp2494\Lab41-SRI-VOiCES-src-sp2494-ch156019-sg0021.wav,0,6,test,0.36109427,0.12953264,not_allow
sp2532__Lab41-SRI-VOiCES-src-sp2532-ch154838-sg0048,sp2532,VOiCES_devkit\source-16k\sp2532\Lab41-SRI-VOiCES-src-sp2532-ch154838-sg0048.wav,0,6,test,0.50979376,-0.0019250512,not_allow
sp2532__Lab41-SRI-VOiCES-src-sp2532-ch157475-sg0013,sp2532,VOiCES_devkit\source-16k\sp2532\Lab41-SRI-VOiCES-src-sp2532-ch157475-sg0013.wav,0,6,test,0.3030301,0.08171198,not_allow
sp2673__Lab41-SRI-VOiCES-src-sp2673-ch162129-sg0027,sp2673,VOiCES_devkit\source-16k\sp2673\Lab41-SRI-VOiCES-src-sp2673-ch162129-sg0027.wav,0,5,test,0.2504268,0.088196695,not_allow
sp2673__Lab41-SRI-VOiCES-src-sp2673-ch162130-sg0010,sp2673,VOiCES_devkit\source-16k\sp2673\Lab41-SRI-VOiCES-src-sp2673-ch162130-sg0010.wav,0,6,test,0.32457754,0.032589078,not_allow
sp2785__Lab41-SRI-VOiCES-src-sp2785-ch154282-sg0022,sp2785,VOiCES_devkit\source-16k\sp2785\Lab41-SRI-VOiCES-src-sp2785-ch154282-sg0022.wav,0,6,test,0.07474208,0.25356305,not_allow
sp2785__Lab41-SRI-VOiCES-src-sp2785-ch163322-sg0030,sp2785,VOiCES_devkit\source-16k\sp2785\Lab41-SRI-VOiCES-src-sp2785-ch163322-sg0030.wav,0,6,test,0.7161788,-0.09870754,not_allow
sp2952__Lab41-SRI-VOiCES-src-sp2952-ch000407-sg0000,sp2952,VOiCES_devkit\source-16k\sp2952\Lab41-SRI-VOiCES-src-sp2952-ch000407-sg0000.wav,0,5,test,-0.011835519,0.11082241,not_allow
sp2952__Lab41-SRI-VOiCES-src-sp2952-ch000408-sg0023,sp2952,VOiCES_devkit\source-16k\sp2952\Lab41-SRI-VOiCES-src-sp2952-ch000408-sg0023.wav,0,6,test,0.49242264,-0.032583,not_allow
sp3235__Lab41-SRI-VOiCES-src-sp3235-ch028433-sg0003,sp3235,VOiCES_devkit\source-16k\sp3235\Lab41-SRI-VOiCES-src-sp3235-ch028433-sg0003.wav,0,6,test,0.6938076,-0.21966073,not_allow
sp3235__Lab41-SRI-VOiCES-src-sp3235-ch028452-sg0018,sp3235,VOiCES_devkit\source-16k\sp3235\Lab41-SRI-VOiCES-src-sp3235-ch028452-sg0018.wav,0,6,test,0.669928,-0.14622682,not_allow
sp3446__Lab41-SRI-VOiCES-src-sp3446-ch144019-sg0034,sp3446,VOiCES_devkit\source-16k\sp3446\Lab41-SRI-VOiCES-src-sp3446-ch144019-sg0034.wav,0,5,test,0.4707696,0.19753376,not_allow
sp3446__Lab41-SRI-VOiCES-src-sp3446-ch176270-sg0019,sp3446,VOiCES_devkit\source-16k\sp3446\Lab41-SRI-VOiCES-src-sp3446-ch176270-sg0019.wav,0,5,test,-0.12758674,0.21360892,not_allow
sp3835__Lab41-SRI-VOiCES-src-sp3835-ch178030-sg0013,sp3835,VOiCES_devkit\source-16k\sp3835\Lab41-SRI-VOiCES-src-sp3835-ch178030-sg0013.wav,0,6,test,0.6079888,-0.02754113,not_allow
sp3835__Lab41-SRI-VOiCES-src-sp3835-ch178030-sg0027,sp3835,VOiCES_devkit\source-16k\sp3835\Lab41-SRI-VOiCES-src-sp3835-ch178030-sg0027.wav,0,6,test,0.6248062,-0.12566465,not_allow
sp3972__Lab41-SRI-VOiCES-src-sp3972-ch005791-sg0023,sp3972,VOiCES_devkit\source-16k\sp3972\Lab41-SRI-VOiCES-src-sp3972-ch005791-sg0023.wav,0,6,test,0.72281647,-0.112188965,not_allow
sp3972__Lab41-SRI-VOiCES-src-sp3972-ch185074-sg0031,sp3972,VOiCES_devkit\source-16k\sp3972\Lab41-SRI-VOiCES-src-sp3972-ch185074-sg0031.wav,0,6,test,0.70120114,-0.11328362,not_allow
sp3994__Lab41-SRI-VOiCES-src-sp3994-ch011512-sg0019,sp3994,VOiCES_devkit\source-16k\sp3994\Lab41-SRI-VOiCES-src-sp3994-ch011512-sg0019.wav,0,6,test,0.6810882,-0.07042706,not_allow
sp3994__Lab41-SRI-VOiCES-src-sp3994-ch149798-sg0034,sp3994,VOiCES_devkit\source-16k\sp3994\Lab41-SRI-VOiCES-src-sp3994-ch149798-sg0034.wav,0,6,test,0.62991035,-0.15018375,not_allow
sp4064__Lab41-SRI-VOiCES-src-sp4064-ch019132-sg0011,sp4064,VOiCES_devkit\source-16k\sp4064\Lab41-SRI-VOiCES-src-sp4064-ch019132-sg0011.wav,0,6,test,0.39754322,0.12837923,not_allow
sp4064__Lab41-SRI-VOiCES-src-sp4064-ch077779-sg0028,sp4064,VOiCES_devkit\source-16k\sp4064\Lab41-SRI-VOiCES-src-sp4064-ch077779-sg0028.wav,0,6,test,0.573422,0.015424669,not_allow
sp4071__Lab41-SRI-VOiCES-src-sp4071-ch039616-sg0018,sp4071,VOiCES_devkit\source-16k\sp4071\Lab41-SRI-VOiCES-src-sp4071-ch039616-sg0018.wav,0,6,test,0.64968455,-0.05981928,not_allow
sp4071__Lab41-SRI-VOiCES-src-sp4071-ch176278-sg0024,sp4071,VOiCES_devkit\source-16k\sp4071\Lab41-SRI-VOiCES-src-sp4071-ch176278-sg0024.wav,0,6,test,0.33456117,0.20758778,not_allow
sp4535__Lab41-SRI-VOiCES-src-sp4535-ch279852-sg0008,sp4535,VOiCES_devkit\source-16k\sp4535\Lab41-SRI-VOiCES-src-sp4535-ch279852-sg0008.wav,0,6,test,0.6581929,-0.04936944,not_allow
sp4535__Lab41-SRI-VOiCES-src-sp4535-ch279856-sg0025,sp4535,VOiCES_devkit\source-16k\sp4535\Lab41-SRI-VOiCES-src-sp4535-ch279856-sg0025.wav,0,6,test,0.60326,-0.10966325,not_allow
sp4899__Lab41-SRI-VOiCES-src-sp4899-ch032639-sg0029,sp4899,VOiCES_devkit\source-16k\sp4899\Lab41-SRI-VOiCES-src-sp4899-ch032639-sg0029.wav,0,6,test,0.614743,-0.03078103,not_allow
sp4899__Lab41-SRI-VOiCES-src-sp4899-ch032658-sg0012,sp4899,VOiCES_devkit\source-16k\sp4899\Lab41-SRI-VOiCES-src-sp4899-ch032658-sg0012.wav,0,6,test,0.67955154,-0.14169297,not_allow
sp5400__Lab41-SRI-VOiCES-src-sp5400-ch003587-sg0032,sp5400,VOiCES_devkit\source-16k\sp5400\Lab41-SRI-VOiCES-src-sp5400-ch003587-sg0032.wav,0,6,test,0.63666815,-0.083007395,not_allow
sp5400__Lab41-SRI-VOiCES-src-sp5400-ch034478-sg0035,sp5400,VOiCES_devkit\source-16k\sp5400\Lab41-SRI-VOiCES-src-sp5400-ch034478-sg0035.wav,0,5,test,0.6014602,-0.0024681985,not_allow
sp5401__Lab41-SRI-VOiCES-src-sp5401-ch102526-sg0024,sp5401,VOiCES_devkit\source-16k\sp5401\Lab41-SRI-VOiCES-src-sp5401-ch102526-sg0024.wav,0,6,test,0.54800624,0.05305502,not_allow
sp5401__Lab41-SRI-VOiCES-src-sp5401-ch102526-sg0030,sp5401,VOiCES_devkit\source-16k\sp5401\Lab41-SRI-VOiCES-src-sp5401-ch102526-sg0030.wav,0,5,test,0.536829,0.09895262,not_allow
sp5909__Lab41-SRI-VOiCES-src-sp5909-ch107621-sg0019,sp5909,VOiCES_devkit\source-16k\sp5909\Lab41-SRI-VOiCES-src-sp5909-ch107621-sg0019.wav,0,6,test,0.57889134,-0.11995709,not_allow
sp5909__Lab41-SRI-VOiCES-src-sp5909-ch111961-sg0031,sp5909,VOiCES_devkit\source-16k\sp5909\Lab41-SRI-VOiCES-src-sp5909-ch111961-sg0031.wav,0,6,test,0.3985418,-0.1637095,not_allow
sp5968__Lab41-SRI-VOiCES-src-sp5968-ch061356-sg0007,sp5968,VOiCES_devkit\source-16k\sp5968\Lab41-SRI-VOiCES-src-sp5968-ch061356-sg0007.wav,0,6,test,0.61610633,-0.061706394,not_allow
sp5968__Lab41-SRI-VOiCES-src-sp5968-ch061356-sg0022,sp5968,VOiCES_devkit\source-16k\sp5968\Lab41-SRI-VOiCES-src-sp5968-ch061356-sg0022.wav,0,6,test,0.3843651,0.08443105,not_allow
sp6147__Lab41-SRI-VOiCES-src-sp6147-ch034605-sg0039,sp6147,VOiCES_devkit\source-16k\sp6147\Lab41-SRI-VOiCES-src-sp6147-ch034605-sg0039.wav,0,6,test,0.63071984,-0.07029922,not_allow
sp6147__Lab41-SRI-VOiCES-src-sp6147-ch034607-sg0031,sp6147,VOiCES_devkit\source-16k\sp6147\Lab41-SRI-VOiCES-src-sp6147-ch034607-sg0031.wav,0,6,test,0.71211064,-0.12904942,not_allow
sp6241__Lab41-SRI-VOiCES-src-sp6241-ch061943-sg0024,sp6241,VOiCES_devkit\source-16k\sp6241\Lab41-SRI-VOiCES-src-sp6241-ch061943-sg0024.wav,0,3,test,0.53311574,-0.11209983,not_allow
sp6241__Lab41-SRI-VOiCES-src-sp6241-ch066616-sg0012,sp6241,VOiCES_devkit\source-16k\sp6241\Lab41-SRI-VOiCES-src-sp6241-ch066616-sg0012.wav,0,4,test,-0.04709873,0.22598088,not_allow
sp6415__Lab41-SRI-VOiCES-src-sp6415-ch111615-sg0009,sp6415,VOiCES_devkit\source-16k\sp6415\Lab41-SRI-VOiCES-src-sp6415-ch111615-sg0009.wav,0,6,test,0.4098877,0.034722,not_allow
sp6415__Lab41-SRI-VOiCES-src-sp6415-ch111615-sg0015,sp6415,VOiCES_devkit\source-16k\sp6415\Lab41-SRI-VOiCES-src-sp6415-ch111615-sg0015.wav,0,6,test,0.42629862,-0.0086326,not_allow
sp7000__Lab41-SRI-VOiCES-src-sp7000-ch083696-sg0005,sp7000,VOiCES_devkit\source-16k\sp7000\Lab41-SRI-VOiCES-src-sp7000-ch083696-sg0005.wav,0,6,test,0.26226217,0.058066875,not_allow
sp7000__Lab41-SRI-VOiCES-src-sp7000-ch083706-sg0005,sp7000,VOiCES_devkit\source-16k\sp7000\Lab41-SRI-VOiCES-src-sp7000-ch083706-sg0005.wav,0,6,test,-0.040719114,0.035111547,not_allow
sp7188__Lab41-SRI-VOiCES-src-sp7188-ch082904-sg0000,sp7188,VOiCES_devkit\source-16k\sp7188\Lab41-SRI-VOiCES-src-sp7188-ch082904-sg0000.wav,0,6,test,0.59813535,-0.033372372,not_allow
sp7188__Lab41-SRI-VOiCES-src-sp7188-ch082904-sg0002,sp7188,VOiCES_devkit\source-16k\sp7188\Lab41-SRI-VOiCES-src-sp7188-ch082904-sg0002.wav,0,6,test,0.38720912,0.14061567,not_allow
sp7276__Lab41-SRI-VOiCES-src-sp7276-ch090847-sg0014,sp7276,VOiCES_devkit\source-16k\sp7276\Lab41-SRI-VOiCES-src-sp7276-ch090847-sg0014.wav,0,6,test,0.6994817,-0.07386717,not_allow
sp7276__Lab41-SRI-VOiCES-src-sp7276-ch284424-sg0029,sp7276,VOiCES_devkit\source-16k\sp7276\Lab41-SRI-VOiCES-src-sp7276-ch284424-sg0029.wav,0,6,test,0.6460467,-0.17140934,not_allow
sp7540__Lab41-SRI-VOiCES-src-sp7540-ch101258-sg0017,sp7540,VOiCES_devkit\source-16k\sp7540\Lab41-SRI-VOiCES-src-sp7540-ch101258-sg0017.wav,0,6,test,0.584433,-0.041733474,not_allow
sp7540__Lab41-SRI-VOiCES-src-sp7540-ch101799-sg0011,sp7540,VOiCES_devkit\source-16k\sp7540\Lab41-SRI-VOiCES-src-sp7540-ch101799-sg0011.wav,0,6,test,0.47792876,-0.023409396,not_allow
sp7881__Lab41-SRI-VOiCES-src-sp7881-ch105574-sg0015,sp7881,VOiCES_devkit\source-16k\sp7881\Lab41-SRI-VOiCES-src-sp7881-ch105574-sg0015.wav,0,6,test,0.3407449,-0.020784587,not_allow
sp7881__Lab41-SRI-VOiCES-src-sp7881-ch110131-sg0025,sp7881,VOiCES_devkit\source-16k\sp7881\Lab41-SRI-VOiCES-src-sp7881-ch110131-sg0025.wav,0,6,test,0.51943415,-0.0160757,not_allow
sp7933__Lab41-SRI-VOiCES-src-sp7933-ch112597-sg0004,sp7933,VOiCES_devkit\source-16k\sp7933\Lab41-SRI-VOiCES-src-sp7933-ch112597-sg0004.wav,0,5,test,0.65529203,-0.01618588,not_allow
sp7933__Lab41-SRI-VOiCES-src-sp7933-ch112597-sg0033,sp7933,VOiCES_devkit\source-16k\sp7933\Lab41-SRI-VOiCES-src-sp7933-ch112597-sg0033.wav,0,6,test,0.6929768,-0.030030578,not_allow
sp7981__Lab41-SRI-VOiCES-src-sp7981-ch112057-sg0036,sp7981,VOiCES_devkit\source-16k\sp7981\Lab41-SRI-VOiCES-src-sp7981-ch112057-sg0036.wav,0,6,test,0.52825195,-0.14636733,not_allow
sp7981__Lab41-SRI-VOiCES-src-sp7981-ch112061-sg0025,sp7981,VOiCES_devkit\source-16k\sp7981\Lab41-SRI-VOiCES-src-sp7981-ch112061-sg0025.wav,0,5,test,0.3024961,0.21936762,not_allow
sp8183__Lab41-SRI-VOiCES-src-sp8183-ch118119-sg0014,sp8183,VOiCES_devkit\source-16k\sp8183\Lab41-SRI-VOiCES-src-sp8183-ch118119-sg0014.wav,0,6,test,0.5522688,-0.015914053,not_allow
sp8183__Lab41-SRI-VOiCES-src-sp8183-ch282977-sg0002,sp8183,VOiCES_devkit\source-16k\sp8183\Lab41-SRI-VOiCES-src-sp8183-ch282977-sg0002.wav,0,5,test,0.68243504,0.042247444,not_allow
sp8677__Lab41-SRI-VOiCES-src-sp8677-ch246948-sg0013,sp8677,VOiCES_devkit\source-16k\sp8677\Lab41-SRI-VOiCES-src-sp8677-ch246948-sg0013.wav,0,6,test,0.5718314,-0.028071314,not_allow
sp8677__Lab41-SRI-VOiCES-src-sp8677-ch296078-sg0006,sp8677,VOiCES_devkit\source-16k\sp8677\Lab41-SRI-VOiCES-src-sp8677-ch296078-sg0006.wav,0,6,test,0.591087,-0.070351556,not_allow
sp8713__Lab41-SRI-VOiCES-src-sp8713-ch296159-sg0045,sp8713,VOiCES_devkit\source-16k\sp8713\Lab41-SRI-VOiCES-src-sp8713-ch296159-sg0045.wav,0,6,test,0.64919394,-0.13692923,not_allow
sp8713__Lab41-SRI-VOiCES-src-sp8713-ch300047-sg0019,sp8713,VOiCES_devkit\source-16k\sp8713\Lab41-SRI-VOiCES-src-sp8713-ch300047-sg0019.wav,0,6,test,0.53376627,-0.045206532,not_allow
p225__p225_003_mic1,p225,VOiCES_devkit\source-16k\p225\p225_003_mic1.wav,1,2,test,-0.024230506,0.28811717,allow
p225__p225_006_mic1,p225,VOiCES_devkit\source-16k\p225\p225_006_mic1.wav,1,2,test,0.012961639,0.100307256,allow
p225__p225_177_mic1,p225,VOiCES_devkit\source-16k\p225\p225_177_mic1.wav,1,1,test,-0.5236134,0.20934635,allow
p225__p225_193_mic1,p225,VOiCES_devkit\source-16k\p225\p225_193_mic1.wav,1,1,test,-0.6630479,-0.041351646,allow
p225__p225_208_mic1,p225,VOiCES_devkit\source-16k\p225\p225_208_mic1.wav,1,1,test,-0.503349,-8.106232e-06,allow
p225__p225_211_mic1,p225,VOiCES_devkit\source-16k\p225\p225_211_mic1.wav,1,1,test,-0.56687117,0.1281583,allow
p225__p225_212_mic1,p225,VOiCES_devkit\source-16k\p225\p225_212_mic1.wav,1,1,test,-0.6649549,-0.058198303,allow
p225__p225_235_mic1,p225,VOiCES_devkit\source-16k\p225\p225_235_mic1.wav,1,2,test,-0.37112838,0.21241379,allow
p225__p225_237_mic1,p225,VOiCES_devkit\source-16k\p225\p225_237_mic1.wav,1,1,test,-0.65701383,-0.028004587,allow
p225__p225_264_mic1,p225,VOiCES_devkit\source-16k\p225\p225_264_mic1.wav,1,1,test,-0.6642399,-0.04920934,allow
p225__p225_266_mic1,p225,VOiCES_devkit\source-16k\p225\p225_266_mic1.wav,1,1,test,-0.5231593,0.15938628,allow
p225__p225_273_mic1,p225,VOiCES_devkit\source-16k\p225\p225_273_mic1.wav,1,2,test,-0.60620815,0.023307323,allow
p225__p225_274_mic1,p225,VOiCES_devkit\source-16k\p225\p225_274_mic1.wav,1,1,test,-0.66178256,-0.036905378,allow
p225__p225_276_mic1,p225,VOiCES_devkit\source-16k\p225\p225_276_mic1.wav,1,1,test,-0.6632733,-0.052094117,allow
p225__p225_282_mic1,p225,VOiCES_devkit\source-16k\p225\p225_282_mic1.wav,1,1,test,-0.6544326,-0.010513037,allow
p225__p225_289_mic1,p225,VOiCES_devkit\source-16k\p225\p225_289_mic1.wav,1,1,test,-0.64974546,0.007648587,allow
p225__p225_290_mic1,p225,VOiCES_devkit\source-16k\p225\p225_290_mic1.wav,1,1,test,-0.6662129,-0.06769197,allow
p225__p225_295_mic1,p225,VOiCES_devkit\source-16k\p225\p225_295_mic1.wav,1,1,test,-0.66244465,-0.045459315,allow
p225__p225_296_mic1,p225,VOiCES_devkit\source-16k\p225\p225_296_mic1.wav,1,1,test,-0.6234696,0.024514467,allow
p225__p225_299_mic1,p225,VOiCES_devkit\source-16k\p225\p225_299_mic1.wav,1,1,test,-0.64266855,0.022498846,allow
p225__p225_303_mic1,p225,VOiCES_devkit\source-16k\p225\p225_303_mic1.wav,1,1,test,-0.6620997,-0.045666113,allow
p225__p225_314_mic1,p225,VOiCES_devkit\source-16k\p225\p225_314_mic1.wav,1,1,test,-0.577991,0.13349748,allow
p225__p225_315_mic1,p225,VOiCES_devkit\source-16k\p225\p225_315_mic1.wav,1,2,test,-0.64760864,-0.017504007,allow
p225__p225_323_mic1,p225,VOiCES_devkit\source-16k\p225\p225_323_mic1.wav,1,1,test,-0.6298423,-0.11542678,allow
p225__p225_328_mic1,p225,VOiCES_devkit\source-16k\p225\p225_328_mic1.wav,1,1,test,-0.66160965,-0.045043603,allow
p225__p225_329_mic1,p225,VOiCES_devkit\source-16k\p225\p225_329_mic1.wav,1,2,test,-0.5142214,0.027341068,allow
p225__p225_347_mic1,p225,VOiCES_devkit\source-16k\p225\p225_347_mic1.wav,1,1,test,-0.6542526,-0.016713917,allow
p225__p225_348_mic1,p225,VOiCES_devkit\source-16k\p225\p225_348_mic1.wav,1,1,test,-0.6649329,-0.092679545,allow
p225__p225_351_mic1,p225,VOiCES_devkit\source-16k\p225\p225_351_mic1.wav,1,1,test,-0.6537587,-0.0726919,allow
p225__p225_355_mic1,p225,VOiCES_devkit\source-16k\p225\p225_355_mic1.wav,1,2,test,-0.5540637,-0.076066986,allow
p227__p227_011_mic1,p227,VOiCES_devkit\source-16k\p227\p227_011_mic1.wav,1,3,test,-0.62648094,0.020059675,allow
p227__p227_023_mic1,p227,VOiCES_devkit\source-16k\p227\p227_023_mic1.wav,1,4,test,-0.32903114,0.23053306,allow
p227__p227_026_mic1,p227,VOiCES_devkit\source-16k\p227\p227_026_mic1.wav,1,1,test,-0.66535056,-0.097697884,allow
p227__p227_032_mic1,p227,VOiCES_devkit\source-16k\p227\p227_032_mic1.wav,1,1,test,-0.6539074,-0.052066594,allow
p227__p227_044_mic1,p227,VOiCES_devkit\source-16k\p227\p227_044_mic1.wav,1,1,test,-0.6586948,-0.09538622,allow
p227__p227_046_mic1,p227,VOiCES_devkit\source-16k\p227\p227_046_mic1.wav,1,1,test,-0.6413101,-0.08041412,allow
p227__p227_053_mic1,p227,VOiCES_devkit\source-16k\p227\p227_053_mic1.wav,1,1,test,-0.6644001,-0.07290277,allow
p227__p227_057_mic1,p227,VOiCES_devkit\source-16k\p227\p227_057_mic1.wav,1,1,test,-0.45635974,-0.18294197,allow
p227__p227_071_mic1,p227,VOiCES_devkit\source-16k\p227\p227_071_mic1.wav,1,1,test,-0.61887914,-0.03423965,allow
p227__p227_076_mic1,p227,VOiCES_devkit\source-16k\p227\p227_076_mic1.wav,1,1,test,-0.66424465,-0.0672279,allow
p227__p227_079_mic1,p227,VOiCES_devkit\source-16k\p227\p227_079_mic1.wav,1,1,test,-0.6608913,-0.044650182,allow
p227__p227_081_mic1,p227,VOiCES_devkit\source-16k\p227\p227_081_mic1.wav,1,1,test,-0.6606378,-0.05852598,allow
p227__p227_089_mic1,p227,VOiCES_devkit\source-16k\p227\p227_089_mic1.wav,1,1,test,-0.6327416,-0.11345942,allow
p228__p228_002_mic1,p228,VOiCES_devkit\source-16k\p228\p228_002_mic1.wav,1,2,test,-0.3357745,0.09389448,allow
p228__p228_003_mic1,p228,VOiCES_devkit\source-16k\p228\p228_003_mic1.wav,1,3,test,-0.46988901,0.13887754,allow
p228__p228_004_mic1,p228,VOiCES_devkit\source-16k\p228\p228_004_mic1.wav,1,2,test,-0.59527296,0.06668499,allow
p228__p228_005_mic1,p228,VOiCES_devkit\source-16k\p228\p228_005_mic1.wav,1,3,test,-0.5630947,-0.006656021,allow
p228__p228_012_mic1,p228,VOiCES_devkit\source-16k\p228\p228_012_mic1.wav,1,2,test,-0.6435247,-0.00967741,allow
p228__p228_013_mic1,p228,VOiCES_devkit\source-16k\p228\p228_013_mic1.wav,1,2,test,-0.66213393,-0.05084996,allow
p228__p228_018_mic1,p228,VOiCES_devkit\source-16k\p228\p228_018_mic1.wav,1,2,test,-0.5471745,0.14369875,allow
p228__p228_019_mic1,p228,VOiCES_devkit\source-16k\p228\p228_019_mic1.wav,1,3,test,-0.6269337,0.019283533,allow
p228__p228_025_mic1,p228,VOiCES_devkit\source-16k\p228\p228_025_mic1.wav,1,1,test,-0.664979,-0.06328577,allow
p228__p228_028_mic1,p228,VOiCES_devkit\source-16k\p228\p228_028_mic1.wav,1,2,test,-0.2879899,0.17513001,allow
p228__p228_029_mic1,p228,VOiCES_devkit\source-16k\p228\p228_029_mic1.wav,1,1,test,-0.66380614,-0.04887633,allow
