mode,split,recording_id,speaker,class_name,score,threshold,signed_margin,predicted_label
prototype,train,sp5029__Lab41-SRI-VOiCES-src-sp5029-ch030593-sg0041,sp5029,not_allow,0.23512525856494904,0.86,-0.624874741435051,0
prototype,train,sp2060__Lab41-SRI-VOiCES-src-sp2060-ch150855-sg0011,sp2060,not_allow,0.2350083291530609,0.86,-0.6249916708469391,0
prototype,train,sp4438__Lab41-SRI-VOiCES-src-sp4438-ch052195-sg0025,sp4438,not_allow,0.23383291065692902,0.86,-0.626167089343071,0
prototype,train,sp0118__Lab41-SRI-VOiCES-src-sp0118-ch124588-sg0013,sp0118,not_allow,0.23274961113929749,0.86,-0.6272503888607025,0
prototype,valid,sp2911__Lab41-SRI-VOiCES-src-sp2911-ch012359-sg0000,sp2911,not_allow,0.23269957304000854,0.86,-0.6273004269599914,0
prototype,test,sp6147__Lab41-SRI-VOiCES-src-sp6147-ch034605-sg0039,sp6147,not_allow,0.2326502799987793,0.86,-0.6273497200012207,0
prototype,valid,sp0337__Lab41-SRI-VOiCES-src-sp0337-ch123033-sg0010,sp0337,not_allow,0.2319953888654709,0.86,-0.6280046111345291,0
prototype,test,sp5400__Lab41-SRI-VOiCES-src-sp5400-ch003587-sg0032,sp5400,not_allow,0.23180821537971497,0.86,-0.628191784620285,0
prototype,train,sp2758__Lab41-SRI-VOiCES-src-sp2758-ch086039-sg0012,sp2758,not_allow,0.23172429203987122,0.86,-0.6282757079601288,0
prototype,train,sp1116__Lab41-SRI-VOiCES-src-sp1116-ch137572-sg0048,sp1116,not_allow,0.23109358549118042,0.86,-0.6289064145088196,0
prototype,train,sp1737__Lab41-SRI-VOiCES-src-sp1737-ch146161-sg0002,sp1737,not_allow,0.2287338376045227,0.86,-0.6312661623954773,0
prototype,train,sp2035__Lab41-SRI-VOiCES-src-sp2035-ch147961-sg0002,sp2035,not_allow,0.2278805375099182,0.86,-0.6321194624900818,0
prototype,train,sp7995__Lab41-SRI-VOiCES-src-sp7995-ch280250-sg0028,sp7995,not_allow,0.22768017649650574,0.86,-0.6323198235034942,0
prototype,valid,sp3521__Lab41-SRI-VOiCES-src-sp3521-ch012715-sg0001,sp3521,not_allow,0.2264302372932434,0.86,-0.6335697627067566,0
prototype,train,sp8051__Lab41-SRI-VOiCES-src-sp8051-ch295385-sg0036,sp8051,not_allow,0.22640295326709747,0.86,-0.6335970467329025,0
prototype,train,sp6895__Lab41-SRI-VOiCES-src-sp6895-ch092806-sg0009,sp6895,not_allow,0.22583690285682678,0.86,-0.6341630971431732,0
prototype,train,sp0303__Lab41-SRI-VOiCES-src-sp0303-ch123500-sg0023,sp0303,not_allow,0.2242131531238556,0.86,-0.6357868468761444,0
prototype,train,sp1052__Lab41-SRI-VOiCES-src-sp1052-ch139307-sg0006,sp1052,not_allow,0.22255760431289673,0.86,-0.6374423956871033,0
prototype,train,sp8011__Lab41-SRI-VOiCES-src-sp8011-ch280922-sg0023,sp8011,not_allow,0.22200517356395721,0.86,-0.6379948264360428,0
prototype,train,sp0373__Lab41-SRI-VOiCES-src-sp0373-ch130975-sg0023,sp0373,not_allow,0.22182968258857727,0.86,-0.6381703174114227,0
prototype,train,sp2285__Lab41-SRI-VOiCES-src-sp2285-ch163381-sg0002,sp2285,not_allow,0.22122451663017273,0.86,-0.6387754833698273,0
prototype,train,sp6519__Lab41-SRI-VOiCES-src-sp6519-ch231834-sg0004,sp6519,not_allow,0.2204858660697937,0.86,-0.6395141339302063,0
prototype,test,sp0207__Lab41-SRI-VOiCES-src-sp0207-ch122801-sg0022,sp0207,not_allow,0.21771173179149628,0.86,-0.6422882682085037,0
prototype,train,sp5154__Lab41-SRI-VOiCES-src-sp5154-ch006174-sg0019,sp5154,not_allow,0.2164601981639862,0.86,-0.6435398018360138,0
prototype,train,sp0688__Lab41-SRI-VOiCES-src-sp0688-ch015446-sg0034,sp0688,not_allow,0.21633239090442657,0.86,-0.6436676090955734,0
prototype,valid,sp4848__Lab41-SRI-VOiCES-src-sp4848-ch101836-sg0026,sp4848,not_allow,0.21632429957389832,0.86,-0.6436757004261017,0
prototype,train,sp1841__Lab41-SRI-VOiCES-src-sp1841-ch150351-sg0015,sp1841,not_allow,0.2159980833530426,0.86,-0.6440019166469574,0
prototype,train,sp4839__Lab41-SRI-VOiCES-src-sp4839-ch015304-sg0009,sp4839,not_allow,0.21577146649360657,0.86,-0.6442285335063934,0
prototype,train,sp2285__Lab41-SRI-VOiCES-src-sp2285-ch163380-sg0034,sp2285,not_allow,0.21544471383094788,0.86,-0.6445552861690521,0
prototype,train,sp0188__Lab41-SRI-VOiCES-src-sp0188-ch141613-sg0017,sp0188,not_allow,0.2153840810060501,0.86,-0.6446159189939499,0
prototype,train,p226__p226_122_mic1,p226,not_allow,0.214962899684906,0.86,-0.645037100315094,0
prototype,valid,sp2269__Lab41-SRI-VOiCES-src-sp2269-ch165387-sg0010,sp2269,not_allow,0.2147836983203888,0.86,-0.6452163016796112,0
prototype,train,sp6099__Lab41-SRI-VOiCES-src-sp6099-ch069550-sg0029,sp6099,not_allow,0.2144835740327835,0.86,-0.6455164259672165,0
prototype,train,sp7061__Lab41-SRI-VOiCES-src-sp7061-ch088086-sg0040,sp7061,not_allow,0.2139829397201538,0.86,-0.6460170602798462,0
prototype,test,sp7276__Lab41-SRI-VOiCES-src-sp7276-ch284424-sg0029,sp7276,not_allow,0.2137146294116974,0.86,-0.6462853705883026,0
prototype,train,sp1392__Lab41-SRI-VOiCES-src-sp1392-ch135654-sg0002,sp1392,not_allow,0.2135794758796692,0.86,-0.6464205241203308,0
prototype,test,sp8713__Lab41-SRI-VOiCES-src-sp8713-ch296159-sg0045,sp8713,not_allow,0.2132188081741333,0.86,-0.6467811918258667,0
prototype,valid,sp5717__Lab41-SRI-VOiCES-src-sp5717-ch061421-sg0010,sp5717,not_allow,0.21319621801376343,0.86,-0.6468037819862366,0
prototype,train,sp1066__Lab41-SRI-VOiCES-src-sp1066-ch005330-sg0005,sp1066,not_allow,0.2127017080783844,0.86,-0.6472982919216156,0
prototype,valid,sp6965__Lab41-SRI-VOiCES-src-sp6965-ch291718-sg0025,sp6965,not_allow,0.21230928599834442,0.86,-0.6476907140016556,0
prototype,train,sp4145__Lab41-SRI-VOiCES-src-sp4145-ch104606-sg0003,sp4145,not_allow,0.2104455679655075,0.86,-0.6495544320344925,0
prototype,train,sp6446__Lab41-SRI-VOiCES-src-sp6446-ch078193-sg0011,sp6446,not_allow,0.20992493629455566,0.86,-0.6500750637054443,0
prototype,train,sp6499__Lab41-SRI-VOiCES-src-sp6499-ch057667-sg0021,sp6499,not_allow,0.2096075862646103,0.86,-0.6503924137353897,0
prototype,train,sp5456__Lab41-SRI-VOiCES-src-sp5456-ch058161-sg0003,sp5456,not_allow,0.20926353335380554,0.86,-0.6507364666461944,0
prototype,test,sp4071__Lab41-SRI-VOiCES-src-sp4071-ch039616-sg0018,sp4071,not_allow,0.20585478842258453,0.86,-0.6541452115774155,0
prototype,valid,sp3923__Lab41-SRI-VOiCES-src-sp3923-ch153309-sg0039,sp3923,not_allow,0.20545224845409393,0.86,-0.654547751545906,0
prototype,train,sp1052__Lab41-SRI-VOiCES-src-sp1052-ch139308-sg0045,sp1052,not_allow,0.20479774475097656,0.86,-0.6552022552490234,0
prototype,train,sp6499__Lab41-SRI-VOiCES-src-sp6499-ch087508-sg0052,sp6499,not_allow,0.20390133559703827,0.86,-0.6560986644029617,0
prototype,valid,sp5333__Lab41-SRI-VOiCES-src-sp5333-ch005083-sg0030,sp5333,not_allow,0.20316870510578156,0.86,-0.6568312948942184,0
prototype,train,sp5538__Lab41-SRI-VOiCES-src-sp5538-ch224746-sg0006,sp5538,not_allow,0.20282983779907227,0.86,-0.6571701622009277,0
prototype,train,sp4967__Lab41-SRI-VOiCES-src-sp4967-ch003586-sg0011,sp4967,not_allow,0.20260567963123322,0.86,-0.6573943203687668,0
prototype,train,sp7498__Lab41-SRI-VOiCES-src-sp7498-ch099124-sg0015,sp7498,not_allow,0.20235206186771393,0.86,-0.6576479381322861,0
prototype,valid,sp4116__Lab41-SRI-VOiCES-src-sp4116-ch013256-sg0021,sp4116,not_allow,0.2017441987991333,0.86,-0.6582558012008667,0
prototype,train,sp8051__Lab41-SRI-VOiCES-src-sp8051-ch118101-sg0035,sp8051,not_allow,0.20153279602527618,0.86,-0.6584672039747238,0
prototype,train,sp0188__Lab41-SRI-VOiCES-src-sp0188-ch141613-sg0013,sp0188,not_allow,0.2009124457836151,0.86,-0.6590875542163849,0
prototype,train,sp7910__Lab41-SRI-VOiCES-src-sp7910-ch294690-sg0005,sp7910,not_allow,0.19968901574611664,0.86,-0.6603109842538833,0
prototype,train,sp6446__Lab41-SRI-VOiCES-src-sp6446-ch040544-sg0008,sp6446,not_allow,0.19951429963111877,0.86,-0.6604857003688812,0
prototype,test,sp7933__Lab41-SRI-VOiCES-src-sp7933-ch112597-sg0004,sp7933,not_allow,0.1991821527481079,0.86,-0.6608178472518921,0
prototype,valid,sp3923__Lab41-SRI-VOiCES-src-sp3923-ch181420-sg0027,sp3923,not_allow,0.19867900013923645,0.86,-0.6613209998607635,0
prototype,train,sp4267__Lab41-SRI-VOiCES-src-sp4267-ch078186-sg0025,sp4267,not_allow,0.1984935998916626,0.86,-0.6615064001083374,0
prototype,test,sp4535__Lab41-SRI-VOiCES-src-sp4535-ch279852-sg0008,sp4535,not_allow,0.19748720526695251,0.86,-0.6625127947330475,0
prototype,train,sp0175__Lab41-SRI-VOiCES-src-sp0175-ch129587-sg0019,sp0175,not_allow,0.19505086541175842,0.86,-0.6649491345882416,0
prototype,valid,sp8465__Lab41-SRI-VOiCES-src-sp8465-ch246942-sg0026,sp8465,not_allow,0.19483307003974915,0.86,-0.6651669299602508,0
prototype,train,sp2481__Lab41-SRI-VOiCES-src-sp2481-ch156738-sg0011,sp2481,not_allow,0.19399061799049377,0.86,-0.6660093820095062,0
prototype,valid,sp1195__Lab41-SRI-VOiCES-src-sp1195-ch037134-sg0008,sp1195,not_allow,0.1930500566959381,0.86,-0.6669499433040619,0
prototype,valid,sp6696__Lab41-SRI-VOiCES-src-sp6696-ch073295-sg0007,sp6696,not_allow,0.19295012950897217,0.86,-0.6670498704910278,0
prototype,train,sp4057__Lab41-SRI-VOiCES-src-sp4057-ch011254-sg0029,sp4057,not_allow,0.19203299283981323,0.86,-0.6679670071601868,0
prototype,valid,sp4680__Lab41-SRI-VOiCES-src-sp4680-ch016026-sg0013,sp4680,not_allow,0.19160066545009613,0.86,-0.6683993345499039,0
prototype,train,sp0175__Lab41-SRI-VOiCES-src-sp0175-ch127696-sg0007,sp0175,not_allow,0.19075468182563782,0.86,-0.6692453181743622,0
prototype,train,sp0688__Lab41-SRI-VOiCES-src-sp0688-ch046588-sg0028,sp0688,not_allow,0.1900681108236313,0.86,-0.6699318891763687,0
prototype,train,sp0251__Lab41-SRI-VOiCES-src-sp0251-ch136532-sg0004,sp0251,not_allow,0.18994733691215515,0.86,-0.6700526630878448,0
prototype,train,sp6272__Lab41-SRI-VOiCES-src-sp6272-ch070191-sg0031,sp6272,not_allow,0.1885853260755539,0.86,-0.6714146739244461,0
prototype,train,sp7910__Lab41-SRI-VOiCES-src-sp7910-ch105673-sg0046,sp7910,not_allow,0.18787434697151184,0.86,-0.6721256530284881,0
prototype,valid,sp7247__Lab41-SRI-VOiCES-src-sp7247-ch094108-sg0008,sp7247,not_allow,0.18674184381961823,0.86,-0.6732581561803818,0
prototype,train,sp0254__Lab41-SRI-VOiCES-src-sp0254-ch012312-sg0020,sp0254,not_allow,0.186496764421463,0.86,-0.673503235578537,0
prototype,train,sp5338__Lab41-SRI-VOiCES-src-sp5338-ch024615-sg0002,sp5338,not_allow,0.18627408146858215,0.86,-0.6737259185314178,0
prototype,train,sp2481__Lab41-SRI-VOiCES-src-sp2481-ch012731-sg0002,sp2481,not_allow,0.18626897037029266,0.86,-0.6737310296297073,0
prototype,train,sp2775__Lab41-SRI-VOiCES-src-sp2775-ch160958-sg0027,sp2775,not_allow,0.18534943461418152,0.86,-0.6746505653858185,0
prototype,valid,sp0458__Lab41-SRI-VOiCES-src-sp0458-ch126290-sg0013,sp0458,not_allow,0.184426411986351,0.86,-0.675573588013649,0
prototype,train,sp1121__Lab41-SRI-VOiCES-src-sp1121-ch135824-sg0019,sp1121,not_allow,0.18415012955665588,0.86,-0.6758498704433441,0
prototype,train,sp1379__Lab41-SRI-VOiCES-src-sp1379-ch130529-sg0020,sp1379,not_allow,0.18386012315750122,0.86,-0.6761398768424988,0
prototype,train,sp4039__Lab41-SRI-VOiCES-src-sp4039-ch184264-sg0010,sp4039,not_allow,0.18354466557502747,0.86,-0.6764553344249725,0
prototype,train,sp7867__Lab41-SRI-VOiCES-src-sp7867-ch275218-sg0023,sp7867,not_allow,0.18321138620376587,0.86,-0.6767886137962341,0
prototype,test,sp3235__Lab41-SRI-VOiCES-src-sp3235-ch028452-sg0018,sp3235,not_allow,0.18280401825904846,0.86,-0.6771959817409515,0
prototype,valid,sp4848__Lab41-SRI-VOiCES-src-sp4848-ch028247-sg0029,sp4848,not_allow,0.18273743987083435,0.86,-0.6772625601291656,0
prototype,train,p226__p226_132_mic1,p226,not_allow,0.1824217587709427,0.86,-0.6775782412290573,0
prototype,valid,sp6696__Lab41-SRI-VOiCES-src-sp6696-ch073296-sg0037,sp6696,not_allow,0.1816629022359848,0.86,-0.6783370977640152,0
prototype,valid,sp7938__Lab41-SRI-VOiCES-src-sp7938-ch110127-sg0032,sp7938,not_allow,0.18157273530960083,0.86,-0.6784272646903992,0
prototype,train,sp1121__Lab41-SRI-VOiCES-src-sp1121-ch132777-sg0000,sp1121,not_allow,0.18148913979530334,0.86,-0.6785108602046966,0
prototype,train,sp8605__Lab41-SRI-VOiCES-src-sp8605-ch276939-sg0025,sp8605,not_allow,0.18129998445510864,0.86,-0.6787000155448913,0
prototype,valid,sp0083__Lab41-SRI-VOiCES-src-sp0083-ch009960-sg0042,sp0083,not_allow,0.18060098588466644,0.86,-0.6793990141153335,0
prototype,valid,sp0032__Lab41-SRI-VOiCES-src-sp0032-ch004137-sg0007,sp0032,not_allow,0.17934319376945496,0.86,-0.680656806230545,0
prototype,train,sp1447__Lab41-SRI-VOiCES-src-sp1447-ch130550-sg0026,sp1447,not_allow,0.17919950187206268,0.86,-0.6808004981279373,0
prototype,valid,sp6965__Lab41-SRI-VOiCES-src-sp6965-ch277898-sg0032,sp6965,not_allow,0.17905622720718384,0.86,-0.6809437727928161,0
prototype,train,sp0948__Lab41-SRI-VOiCES-src-sp0948-ch132710-sg0002,sp0948,not_allow,0.17826053500175476,0.86,-0.6817394649982452,0
prototype,train,sp3989__Lab41-SRI-VOiCES-src-sp3989-ch182394-sg0019,sp3989,not_allow,0.17824266850948334,0.86,-0.6817573314905166,0
prototype,train,sp0176__Lab41-SRI-VOiCES-src-sp0176-ch123271-sg0017,sp0176,not_allow,0.1776161938905716,0.86,-0.6823838061094284,0
prototype,train,sp0176__Lab41-SRI-VOiCES-src-sp0176-ch123271-sg0019,sp0176,not_allow,0.17743411660194397,0.86,-0.682565883398056,0
prototype,train,sp2531__Lab41-SRI-VOiCES-src-sp2531-ch156720-sg0022,sp2531,not_allow,0.17717339098453522,0.86,-0.6828266090154648,0
prototype,train,sp6519__Lab41-SRI-VOiCES-src-sp6519-ch231834-sg0034,sp6519,not_allow,0.17565244436264038,0.86,-0.6843475556373596,0
prototype,valid,sp0032__Lab41-SRI-VOiCES-src-sp0032-ch021625-sg0011,sp0032,not_allow,0.17520762979984283,0.86,-0.6847923702001572,0
prototype,train,sp6643__Lab41-SRI-VOiCES-src-sp6643-ch067851-sg0021,sp6643,not_allow,0.1751980036497116,0.86,-0.6848019963502884,0
prototype,train,sp6272__Lab41-SRI-VOiCES-src-sp6272-ch070168-sg0015,sp6272,not_allow,0.17504645884037018,0.86,-0.6849535411596298,0
prototype,train,sp8468__Lab41-SRI-VOiCES-src-sp8468-ch286673-sg0024,sp8468,not_allow,0.1736324429512024,0.86,-0.6863675570487976,0
prototype,train,sp4160__Lab41-SRI-VOiCES-src-sp4160-ch014187-sg0028,sp4160,not_allow,0.17333747446537018,0.86,-0.6866625255346298,0
prototype,train,sp0251__Lab41-SRI-VOiCES-src-sp0251-ch118436-sg0016,sp0251,not_allow,0.17299458384513855,0.86,-0.6870054161548614,0
prototype,valid,sp0337__Lab41-SRI-VOiCES-src-sp0337-ch123025-sg0033,sp0337,not_allow,0.17206639051437378,0.86,-0.6879336094856262,0
prototype,train,sp2775__Lab41-SRI-VOiCES-src-sp2775-ch160958-sg0032,sp2775,not_allow,0.17200413346290588,0.86,-0.6879958665370941,0
prototype,train,sp4839__Lab41-SRI-VOiCES-src-sp4839-ch015304-sg0022,sp4839,not_allow,0.1701263189315796,0.86,-0.6898736810684204,0
prototype,test,sp4899__Lab41-SRI-VOiCES-src-sp4899-ch032658-sg0012,sp4899,not_allow,0.16993287205696106,0.86,-0.6900671279430389,0
prototype,train,sp2182__Lab41-SRI-VOiCES-src-sp2182-ch181183-sg0016,sp2182,not_allow,0.16915500164031982,0.86,-0.6908449983596802,0
prototype,train,sp5731__Lab41-SRI-VOiCES-src-sp5731-ch050777-sg0023,sp5731,not_allow,0.16849762201309204,0.86,-0.691502377986908,0
prototype,valid,sp2269__Lab41-SRI-VOiCES-src-sp2269-ch165387-sg0004,sp2269,not_allow,0.16807353496551514,0.86,-0.6919264650344848,0
prototype,train,sp8425__Lab41-SRI-VOiCES-src-sp8425-ch287387-sg0026,sp8425,not_allow,0.16754166781902313,0.86,-0.6924583321809769,0
prototype,train,sp8108__Lab41-SRI-VOiCES-src-sp8108-ch274318-sg0029,sp8108,not_allow,0.1673138290643692,0.86,-0.6926861709356308,0
prototype,test,sp3994__Lab41-SRI-VOiCES-src-sp3994-ch011512-sg0019,sp3994,not_allow,0.16696791350841522,0.86,-0.6930320864915848,0
prototype,train,sp2230__Lab41-SRI-VOiCES-src-sp2230-ch132101-sg0032,sp2230,not_allow,0.16626308858394623,0.86,-0.6937369114160538,0
prototype,train,sp1867__Lab41-SRI-VOiCES-src-sp1867-ch154075-sg0028,sp1867,not_allow,0.16622862219810486,0.86,-0.6937713778018951,0
prototype,train,sp7498__Lab41-SRI-VOiCES-src-sp7498-ch099156-sg0024,sp7498,not_allow,0.1645997166633606,0.86,-0.6954002833366394,0
prototype,train,sp5740__Lab41-SRI-VOiCES-src-sp5740-ch039910-sg0012,sp5740,not_allow,0.16248354315757751,0.86,-0.6975164568424225,0
prototype,valid,sp8465__Lab41-SRI-VOiCES-src-sp8465-ch246942-sg0002,sp8465,not_allow,0.16101820766925812,0.86,-0.6989817923307419,0
prototype,train,sp0115__Lab41-SRI-VOiCES-src-sp0115-ch121720-sg0008,sp0115,not_allow,0.16064977645874023,0.86,-0.6993502235412598,0
prototype,train,sp7278__Lab41-SRI-VOiCES-src-sp7278-ch246956-sg0029,sp7278,not_allow,0.15963147580623627,0.86,-0.7003685241937637,0
prototype,train,sp0200__Lab41-SRI-VOiCES-src-sp0200-ch124139-sg0016,sp0200,not_allow,0.1586739420890808,0.86,-0.7013260579109192,0
prototype,train,sp5189__Lab41-SRI-VOiCES-src-sp5189-ch059288-sg0037,sp5189,not_allow,0.15834081172943115,0.86,-0.7016591882705688,0
prototype,train,sp4731__Lab41-SRI-VOiCES-src-sp4731-ch095875-sg0022,sp4731,not_allow,0.15825223922729492,0.86,-0.7017477607727051,0
prototype,train,sp0174__Lab41-SRI-VOiCES-src-sp0174-ch050561-sg0015,sp0174,not_allow,0.1578080952167511,0.86,-0.7021919047832489,0
prototype,train,sp7850__Lab41-SRI-VOiCES-src-sp7850-ch286674-sg0016,sp7850,not_allow,0.15737293660640717,0.86,-0.7026270633935928,0
prototype,train,sp1841__Lab41-SRI-VOiCES-src-sp1841-ch159771-sg0008,sp1841,not_allow,0.15727880597114563,0.86,-0.7027211940288544,0
prototype,train,sp1066__Lab41-SRI-VOiCES-src-sp1066-ch005330-sg0035,sp1066,not_allow,0.1572367250919342,0.86,-0.7027632749080658,0
prototype,valid,sp3118__Lab41-SRI-VOiCES-src-sp3118-ch005912-sg0042,sp3118,not_allow,0.15649093687534332,0.86,-0.7035090631246567,0
prototype,train,sp7868__Lab41-SRI-VOiCES-src-sp7868-ch110706-sg0021,sp7868,not_allow,0.156305193901062,0.86,-0.703694806098938,0
prototype,train,sp2628__Lab41-SRI-VOiCES-src-sp2628-ch109663-sg0023,sp2628,not_allow,0.15584374964237213,0.86,-0.7041562503576279,0
prototype,test,sp8183__Lab41-SRI-VOiCES-src-sp8183-ch282977-sg0002,sp8183,not_allow,0.1556968241930008,0.86,-0.7043031758069992,0
prototype,test,sp1079__Lab41-SRI-VOiCES-src-sp1079-ch128631-sg0024,sp1079,not_allow,0.1545446664094925,0.86,-0.7054553335905075,0
prototype,train,sp0209__Lab41-SRI-VOiCES-src-sp0209-ch004733-sg0027,sp0209,not_allow,0.15345105528831482,0.86,-0.7065489447116852,0
prototype,test,sp7933__Lab41-SRI-VOiCES-src-sp7933-ch112597-sg0033,sp7933,not_allow,0.1528530716896057,0.86,-0.7071469283103943,0
prototype,train,sp4039__Lab41-SRI-VOiCES-src-sp4039-ch184265-sg0003,sp4039,not_allow,0.15092718601226807,0.86,-0.7090728139877319,0
prototype,train,sp7061__Lab41-SRI-VOiCES-src-sp7061-ch085635-sg0022,sp7061,not_allow,0.15073063969612122,0.86,-0.7092693603038788,0
prototype,train,lect__recorded_sample_001,lect,not_allow,0.15006449818611145,0.86,-0.7099355018138885,0
prototype,valid,sp1851__Lab41-SRI-VOiCES-src-sp1851-ch148962-sg0023,sp1851,not_allow,0.14962084591388702,0.86,-0.710379154086113,0
prototype,train,sp1417__Lab41-SRI-VOiCES-src-sp1417-ch001532-sg0039,sp1417,not_allow,0.1490354984998703,0.86,-0.7109645015001297,0
prototype,valid,sp3389__Lab41-SRI-VOiCES-src-sp3389-ch013247-sg0003,sp3389,not_allow,0.14882773160934448,0.86,-0.7111722683906555,0
prototype,train,sp2573__Lab41-SRI-VOiCES-src-sp2573-ch178450-sg0027,sp2573,not_allow,0.14871472120285034,0.86,-0.7112852787971496,0
prototype,train,sp0887__Lab41-SRI-VOiCES-src-sp0887-ch123289-sg0020,sp0887,not_allow,0.14833353459835052,0.86,-0.7116664654016495,0
prototype,train,sp3816__Lab41-SRI-VOiCES-src-sp3816-ch019585-sg0013,sp3816,not_allow,0.14777430891990662,0.86,-0.7122256910800934,0
prototype,train,sp0115__Lab41-SRI-VOiCES-src-sp0115-ch121896-sg0012,sp0115,not_allow,0.14661365747451782,0.86,-0.7133863425254822,0
prototype,train,sp0166__Lab41-SRI-VOiCES-src-sp0166-ch000352-sg0020,sp0166,not_allow,0.14503517746925354,0.86,-0.7149648225307464,0
prototype,train,sp8635__Lab41-SRI-VOiCES-src-sp8635-ch295761-sg0035,sp8635,not_allow,0.14398545026779175,0.86,-0.7160145497322082,0
prototype,test,sp7276__Lab41-SRI-VOiCES-src-sp7276-ch090847-sg0014,sp7276,not_allow,0.14352387189865112,0.86,-0.7164761281013489,0
prototype,test,sp3235__Lab41-SRI-VOiCES-src-sp3235-ch028433-sg0003,sp3235,not_allow,0.1425212323665619,0.86,-0.7174787676334381,0
prototype,valid,sp1195__Lab41-SRI-VOiCES-src-sp1195-ch037134-sg0017,sp1195,not_allow,0.13863249123096466,0.86,-0.7213675087690353,0
prototype,train,sp4110__Lab41-SRI-VOiCES-src-sp4110-ch011533-sg0021,sp4110,not_allow,0.1380951702594757,0.86,-0.7219048297405243,0
prototype,train,sp0479__Lab41-SRI-VOiCES-src-sp0479-ch107479-sg0007,sp0479,not_allow,0.13731268048286438,0.86,-0.7226873195171356,0
prototype,test,sp3972__Lab41-SRI-VOiCES-src-sp3972-ch185074-sg0031,sp3972,not_allow,0.13723576068878174,0.86,-0.7227642393112182,0
prototype,train,sp0200__Lab41-SRI-VOiCES-src-sp0200-ch126784-sg0001,sp0200,not_allow,0.1364273577928543,0.86,-0.7235726422071457,0
prototype,train,sp0112__Lab41-SRI-VOiCES-src-sp0112-ch121727-sg0019,sp0112,not_allow,0.13602009415626526,0.86,-0.7239799058437347,0
prototype,valid,sp0718__Lab41-SRI-VOiCES-src-sp0718-ch129594-sg0013,sp0718,not_allow,0.1349550187587738,0.86,-0.7250449812412262,0
prototype,train,sp1737__Lab41-SRI-VOiCES-src-sp1737-ch148989-sg0004,sp1737,not_allow,0.1344805657863617,0.86,-0.7255194342136383,0
prototype,train,sp8118__Lab41-SRI-VOiCES-src-sp8118-ch114476-sg0004,sp8118,not_allow,0.13387632369995117,0.86,-0.7261236763000488,0
prototype,train,sp4744__Lab41-SRI-VOiCES-src-sp4744-ch083616-sg0024,sp4744,not_allow,0.13359495997428894,0.86,-0.726405040025711,0
prototype,train,sp2803__Lab41-SRI-VOiCES-src-sp2803-ch154320-sg0003,sp2803,not_allow,0.13310429453849792,0.86,-0.7268957054615021,0
prototype,valid,sp1851__Lab41-SRI-VOiCES-src-sp1851-ch148962-sg0034,sp1851,not_allow,0.12962627410888672,0.86,-0.7303737258911133,0
